date,start,high,low,volume,close
2003-08-01,418000,427000,418000,502321,426000
2003-08-04,420000,426000,420000,204741,421500
2003-08-05,422500,429500,422500,312123,428000
2003-08-06,420000,421000,411000,492776,413000
2003-08-07,412000,412500,404500,313379,410000
2003-08-08,410000,412000,404500,221908,406000
2003-08-11,397000,408000,396500,340817,408000
2003-08-12,410000,410000,397500,389821,400000
2003-08-13,406000,413000,404000,276646,412500
2003-08-14,418500,425000,413500,473646,425000
2003-08-18,427500,429000,417500,398577,419000
2003-08-19,432500,435000,430000,479599,430000
2003-08-20,431000,439500,428000,493266,435000
2003-08-21,434000,442000,434000,468325,441500
2003-08-22,443000,449000,441500,504999,446000
2003-08-25,444000,447500,441000,324557,443000
2003-08-26,439000,447000,436500,433954,445500
2003-08-27,447000,447500,442000,410949,443000
2003-08-28,450000,450000,436500,566799,438000
2003-08-29,441000,442000,429000,531871,435000
2003-09-01,437000,440500,432500,330855,437000
2003-09-02,440000,441000,429500,325765,430500
2003-09-03,432000,435500,429000,429998,432500
2003-09-04,432000,438500,431000,286400,436000
2003-09-05,442000,446500,440000,355604,443000
2003-09-08,443500,451500,441000,365304,451500
2003-09-09,458000,470000,457000,898131,462000
2003-09-15,455000,457000,437000,695269,437500
2003-09-16,435000,445000,434000,458935,444500
2003-09-17,450000,453500,446500,564553,449500
2003-09-18,451000,451500,440500,461147,444000
2003-09-19,449500,450000,426500,686823,430000
2003-09-22,422500,424000,399500,858856,403000
2003-09-23,400000,402500,389000,1176108,397500
2003-09-24,404000,407500,399000,966806,405000
2003-09-25,391000,401500,389000,893356,401000
2003-09-26,396000,400500,388000,744042,388000
2003-09-29,387500,390500,378000,756235,386500
2003-09-30,391000,400000,391000,841868,392000
2003-10-01,388000,401500,387000,792656,400000
2003-10-02,411500,411500,405000,825220,408500
2003-10-06,417500,425500,416500,888560,421000
2003-10-07,427000,428500,421500,502353,426000
2003-10-08,430000,430000,421000,651068,424000
2003-10-09,424000,431000,422500,810190,428500
2003-10-10,431000,448000,428000,828730,445000
2003-10-13,439000,447500,436000,549225,445000
2003-10-14,449500,456000,449000,687552,453000
2003-10-15,456000,457500,447000,521256,451000
2003-10-16,450000,459500,446000,741036,459500
2003-10-17,459000,466000,449500,735896,452000
2003-10-20,448500,460000,448500,563892,458000
2003-10-21,462000,468500,457000,687879,462000
2003-10-22,465000,471000,457500,589650,470000
2003-10-23,459000,462000,445000,709273,447500
2003-10-24,447500,449500,434500,604820,437000
2003-10-27,437500,448000,435500,464830,448000
2003-10-28,448500,464500,445000,641982,462000
2003-10-29,471000,474000,466500,691498,467000
2003-10-30,470000,472000,466000,417794,471000
2003-10-31,475000,475500,463500,491659,470000
2003-11-03,470000,475000,466500,360846,474500
2003-11-04,480000,484500,474000,815874,479000
2003-11-05,474000,480500,472000,594854,480000
2003-11-06,480000,480500,464000,646559,465000
2003-11-07,470000,477000,468000,379139,477000
2003-11-10,471000,474500,459500,527244,466000
2003-11-11,456000,461500,453000,504945,461000
2003-11-12,460000,470000,457500,305357,470000
2003-11-13,478000,478500,470500,537707,477000
2003-11-14,474000,478500,469000,381479,469000
2003-11-17,465000,465500,454000,504925,461000
2003-11-18,458000,467500,458000,281467,466500
2003-11-19,456000,460500,452500,751108,456500
2003-11-20,453000,456500,447500,651351,449000
2003-11-21,447500,458500,446000,656017,456000
2003-11-24,454500,456500,442000,436803,443500
2003-11-25,451000,453500,446000,475289,451500
2003-11-26,452500,456500,449000,379004,455000
2003-11-27,455000,457000,450500,265957,455500
2003-11-28,456500,467000,456500,364500,465000
2003-12-01,465000,470000,460500,353318,466000
2003-12-02,469500,470500,466500,388327,468500
2003-12-03,470000,475500,466500,341156,471000
2003-12-04,468000,470000,461000,430977,461000
2003-12-05,460500,460500,449500,567509,451500
2003-12-08,451500,453000,441000,576982,450000
2003-12-09,449000,454000,444000,392066,445000
2003-12-10,437500,453000,436000,1041971,453000
2003-12-11,453000,461500,452500,1015208,452500
2003-12-12,460000,462500,453000,429952,455000
2003-12-15,460000,464500,457500,441544,461000
2003-12-16,451000,458000,449000,490590,454000
2003-12-17,455000,456500,442000,776460,442500
2003-12-18,442500,444000,437500,782612,442500
2003-12-19,445500,452000,443500,470633,448500
2003-12-22,441000,448000,441000,445253,442000
2003-12-23,444000,446500,442000,452067,442000
2003-12-24,445000,446500,435500,586749,439000
2003-12-26,439000,442000,439000,439136,441500
2003-12-29,440000,442500,438000,368876,440000
2003-12-30,448000,454000,445000,448634,451000
2004-01-02,451000,453000,446500,378898,449000
2004-01-05,449000,457500,447500,447718,457500
2004-01-06,467000,467000,458500,448150,460000
2004-01-07,463500,469000,462000,399440,465000
2004-01-08,471000,477500,468500,750498,469000
2004-01-09,480000,512000,478000,1469628,508000
2004-01-12,505000,510000,498000,679915,505000
2004-01-13,508000,509000,500000,440843,503000
2004-01-14,491000,499500,491000,574867,494500
2004-01-15,495000,500000,490500,632553,496500
2004-01-16,501000,507000,500000,554950,506000
2004-01-19,509000,524000,507000,538967,521000
2004-01-20,521000,530000,515000,403077,526000
2004-01-26,542000,555000,535000,1475796,545000
2004-01-27,554000,554000,530000,696294,535000
2004-01-28,538000,548000,532000,583722,538000
2004-01-29,541000,541000,528000,473272,533000
2004-01-30,533000,534000,521000,430378,524000
2004-02-02,524000,530000,520000,252921,530000
2004-02-03,515000,524000,514000,458660,517000
2004-02-04,514000,517000,509000,371285,509000
2004-02-05,505000,515000,503000,364986,512000
2004-02-06,516000,535000,514000,697507,527000
2004-02-09,536000,546000,535000,452758,543000
2004-02-10,547000,550000,538000,411416,546000
2004-02-11,550000,559000,548000,608784,554000
2004-02-12,560000,560000,546000,571000,549000
2004-02-13,545000,555000,542000,335215,555000
2004-02-16,555000,566000,551000,625017,563000
2004-02-17,561000,571000,556000,364409,560000
2004-02-18,563000,568000,549000,373082,549000
2004-02-19,551000,555000,545000,377718,555000
2004-02-20,547000,554000,544000,363375,549000
2004-02-23,545000,552000,539000,381737,547000
2004-02-24,540000,544000,529000,608511,531000
2004-02-25,528000,529000,522000,490896,525000
2004-02-26,527000,532000,523000,344548,526000
2004-02-27,520000,545000,520000,419377,545000
2004-03-02,555000,558000,549000,498670,554000
2004-03-03,555000,559000,552000,359226,554000
2004-03-04,554000,569000,552000,428181,569000
2004-03-05,571000,571000,564000,428855,564000
2004-03-08,561000,563000,547000,404777,549000
2004-03-09,540000,545000,535000,353565,539000
2004-03-10,538000,542000,530000,452426,531000
2004-03-11,529000,541000,528000,922782,533000
2004-03-12,530000,533000,507000,921331,524000
2004-03-15,532000,533000,525000,364469,525000
2004-03-16,517000,528000,514000,394146,528000
2004-03-17,534000,547000,532000,423484,545000
2004-03-18,548000,548000,537000,440752,544000
2004-03-19,541000,555000,540000,341101,555000
2004-03-22,550000,554000,541000,400081,544000
2004-03-23,535000,544000,532000,382156,541000
2004-03-24,540000,545000,535000,420804,542000
2004-03-25,545000,547000,531000,468804,535000
2004-03-26,547000,554000,543000,854116,545000
2004-03-29,549000,561000,548000,491426,555000
2004-03-30,562000,565000,557000,402826,560000
2004-03-31,568000,572000,563000,597861,572000
2004-04-01,570000,575000,568000,395780,575000
2004-04-02,578000,579000,565000,410563,565000
2004-04-06,584000,595000,582000,833831,595000
2004-04-07,595000,607000,591000,544137,600000
2004-04-08,605000,605000,597000,428071,605000
2004-04-09,599000,600000,590000,321363,595000
2004-04-12,595000,614000,594000,435900,610000
2004-04-13,615000,622000,612000,605118,616000
2004-04-14,616000,616000,608000,804183,615000
2004-04-16,610000,610000,592000,1106913,594000
2004-04-19,595000,599000,591000,774293,599000
2004-04-20,607000,615000,599000,683283,615000
2004-04-21,613000,627000,608000,865964,625000
2004-04-22,625000,631000,617000,738484,620000
2004-04-23,625000,637000,622000,720217,637000
2004-04-26,637000,638000,626000,561874,626000
2004-04-27,626000,629000,615000,702086,618000
2004-04-28,618000,619000,601000,795390,602000
2004-04-29,585000,590000,572000,1216802,576000
2004-04-30,560000,571000,549000,1382599,557000
2004-05-03,557000,561000,546000,764935,556000
2004-05-04,556000,564000,550000,951100,555000
2004-05-06,548000,550000,526000,1161899,528000
2004-05-07,525000,540000,518000,914973,540000
2004-05-10,530000,534000,492000,1015597,509000
2004-05-11,509000,516000,499000,1053296,501000
2004-05-12,515000,530000,511000,905499,525000
2004-05-13,520000,525000,507000,772133,507000
2004-05-14,511000,516000,485500,1077128,491500
2004-05-17,488000,492000,458000,1093093,458000
2004-05-18,450500,478000,448000,1087083,473500
2004-05-19,479000,506000,478500,829377,500000
2004-05-20,496000,509000,487000,830837,494500
2004-05-21,499500,502000,493500,449980,502000
2004-05-24,514000,515000,506000,399931,511000
2004-05-25,502000,503000,491500,542560,492000
2004-05-27,511000,513000,505000,560753,506000
2004-05-28,516000,520000,510000,510303,520000
2004-05-31,517000,518000,499500,477512,506000
2004-06-01,508000,517000,506000,310043,515000
2004-06-02,510000,511000,499000,515988,502000
2004-06-03,503000,507000,473500,1020033,473500
2004-06-04,475000,481500,467000,679272,481000
2004-06-07,492000,497000,488500,566203,496000
2004-06-08,505000,507000,496000,413647,498000
2004-06-09,504000,505000,480500,577082,483000
2004-06-10,475000,479000,465000,1118674,468000
2004-06-11,468000,468500,433000,1442295,436500
2004-06-14,430000,444000,426500,929633,428500
2004-06-15,430000,438500,421000,794498,438500
2004-06-16,440000,451500,434500,748944,436000
2004-06-17,439500,442000,429000,737159,442000
2004-06-18,435000,444000,428000,524323,435500
2004-06-21,440000,449000,437000,602878,446000
2004-06-22,442000,444500,435500,428963,444000
2004-06-23,450000,454000,443500,571102,449000
2004-06-24,462000,472500,459000,723754,469500
2004-06-25,474500,483000,471500,607260,482000
2004-06-28,480000,480000,464500,537068,468000
2004-06-29,460000,473500,458000,461056,471000
2004-06-30,474500,479500,469500,519841,477000
2004-07-01,476000,477500,464500,512358,465000
2004-07-02,455000,455000,441000,717982,444000
2004-07-05,444000,446500,433500,550043,443000
2004-07-06,436500,446500,436500,457163,441000
2004-07-07,425000,437000,420000,750052,437000
2004-07-08,427000,432000,419500,1106829,420000
2004-07-09,418000,425500,417500,775613,424000
2004-07-12,426000,429500,422000,667768,423000
2004-07-13,426500,433500,422000,515481,433500
2004-07-14,429500,432500,416500,609056,418000
2004-07-15,416000,419000,399500,1145554,408500
2004-07-16,404000,423000,399500,961775,423000
2004-07-19,415000,427500,414000,482588,426500
2004-07-20,419000,423000,417000,404989,417000
2004-07-21,426500,431500,425000,474890,429500
2004-07-22,417500,418500,413500,622068,417500
2004-07-23,417000,421500,415500,391026,418000
2004-07-26,410000,420500,410000,327744,418000
2004-07-27,414000,421000,410000,416817,420000
2004-07-28,427000,429500,421000,469084,423000
2004-07-29,415500,418000,410000,358967,411000
2004-07-30,416500,419500,414000,390078,417000
2004-08-02,417500,417500,408000,447638,408000
2004-08-03,410000,415000,409000,287373,413000
2004-08-04,405500,413000,403000,375988,413000
2004-08-05,413000,423500,410500,431818,423000
2004-08-06,415000,426000,414000,358431,419500
2004-08-09,408000,419000,408000,506802,419000
2004-08-10,417000,425500,416500,376410,424000
2004-08-11,428000,430500,425500,368387,425500
2004-08-12,423000,431000,421500,569759,431000
2004-08-13,431000,440000,426000,496574,438000
2004-08-16,436000,438000,426500,361485,430000
2004-08-17,435000,436000,425500,287150,425500
2004-08-18,429500,432000,422500,415044,430000
2004-08-19,434500,442000,434000,559471,441500
2004-08-20,439500,439500,433500,326266,434000
2004-08-23,437000,439500,431000,435439,438000
2004-08-24,439000,447000,434500,405015,445000
2004-08-25,446000,453000,443000,457356,451000
2004-08-26,455000,459000,453500,497112,456000
2004-08-27,456000,460000,454000,402941,458500
2004-08-30,458500,462500,455500,241630,458000
2004-08-31,451000,454000,446500,468386,451000
2004-09-01,451000,457000,447500,377377,453000
2004-09-02,452000,456000,448000,352113,452000
2004-09-03,446000,448000,436500,647732,436500
2004-09-06,435000,436500,428500,473691,433500
2004-09-07,434000,437000,432000,264463,434000
2004-09-08,434000,440000,433500,345375,433500
2004-09-09,433500,440000,431000,642054,439000
2004-09-10,442000,459500,438000,875749,457500
2004-09-13,463500,475000,462000,793351,475000
2004-09-14,487000,488000,481000,811288,483500
2004-09-15,477500,485000,477000,497374,478000
2004-09-16,471000,486000,469000,587680,480000
2004-09-17,480000,482000,468500,688965,469500
2004-09-20,468500,476500,467000,469603,469000
2004-09-21,473000,474500,469000,354370,474000
2004-09-22,475000,479000,462500,392799,462500
2004-09-23,458000,460000,454500,475166,460000
2004-09-24,456000,461500,454000,346485,459000
2004-09-30,453000,459000,453000,532078,458000
2004-10-01,458000,463500,456000,530609,461000
2004-10-04,471000,490000,471000,636619,490000
2004-10-05,493000,493000,484000,463306,488000
2004-10-06,489500,501000,485000,723015,494500
2004-10-07,491000,494500,482000,362921,488000
2004-10-08,483000,487500,474500,836061,476500
2004-10-11,470500,472500,465500,768317,466500
2004-10-12,464000,464000,446000,1061701,446000
2004-10-13,447000,451000,446500,727849,449000
2004-10-14,448000,448000,437000,1017089,444000
2004-10-15,441000,446500,436500,1293901,437000
2004-10-18,432000,436000,428000,742560,432500
2004-10-19,440000,443500,436000,528292,438500
2004-10-20,431000,439000,427500,498320,428500
2004-10-21,428500,436000,427500,583366,429000
2004-10-22,435000,441500,434000,465858,437500
2004-10-25,433000,433000,424500,630626,428000
2004-10-26,429500,433500,429000,274872,430000
2004-10-27,433500,435000,424500,531995,429000
2004-10-28,441000,442500,434000,453529,439500
2004-10-29,438000,440000,432500,535245,439500
2004-11-01,437500,441000,433000,227882,439500
2004-11-02,436000,443000,436000,329018,440000
2004-11-03,442000,455000,441000,504366,455000
2004-11-04,456000,456500,448000,601677,448000
2004-11-05,452000,454000,449500,641179,452500
2004-11-08,458500,458500,440000,422837,440000
2004-11-09,434500,437500,430000,535503,431000
2004-11-10,432000,439000,432000,366057,439000
2004-11-11,439000,443000,435500,610884,437000
2004-11-12,449000,451000,443500,454098,448500
2004-11-15,453000,460000,452500,380686,456500
2004-11-16,459000,460000,455000,495098,455500
2004-11-17,456000,462500,455500,439562,461500
2004-11-18,465000,469500,460000,588572,463500
2004-11-19,460000,466000,449500,445179,454000
2004-11-22,442000,445500,436500,691533,440000
2004-11-23,445000,445500,438000,464291,441000
2004-11-24,438000,442000,434000,463002,439500
2004-11-25,440000,444500,438000,443705,441000
2004-11-26,438500,446000,431500,535018,433000
2004-11-29,429000,431000,423500,625415,426000
2004-11-30,427000,435000,425500,614068,434500
2004-12-01,428500,430500,424500,433472,429000
2004-12-02,436000,438000,427000,519975,428500
2004-12-03,433000,434000,423000,692020,426000
2004-12-06,425000,425000,418000,393351,418000
2004-12-07,414500,418500,410500,535599,411000
2004-12-08,405500,419500,403000,544378,419500
2004-12-09,417000,420500,410000,801717,413000
2004-12-10,411000,412000,404500,517691,406000
2004-12-13,400000,403500,399000,490546,402000
2004-12-14,402000,413500,402000,553669,412500
2004-12-15,418000,428500,418000,669601,428500
2004-12-16,433500,444000,432000,861837,440000
2004-12-17,441000,444500,435500,450291,444000
2004-12-20,437000,446000,437000,347023,445000
2004-12-21,446000,447000,440000,299601,446000
2004-12-22,448500,449500,442000,314704,442500
2004-12-23,445000,446000,432000,317565,434500
